customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C1928,0,No,No,19,Yes,Yes,DSL,No,No,Yes,One year,Yes,Credit card,20.86,469.77,No
C1929,1,Yes,Yes,14,No,No phone service,Fiber optic,No,No,Yes,One year,Yes,Electronic check,42.63,509.21,No
C1930,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,41.09,362.25,No
C1931,1,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,57.09,538.66,Yes
C1932,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,75.49,102.68,No
C1933,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Bank transfer,111.22,2499.83,No
C1934,0,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,29.22,1448.1,No
C1935,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,52.88,1701.42,No
C1936,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,42.6,1202.35,No
C1937,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,33.3,33.3,No
C1938,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,67.39,1990.31,No
C1939,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,65.04,1307.85,No
C1940,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,19.65,65.44,No
C1941,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Bank transfer,65.45,2882.31,No
C1942,1,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,34.87,1094.42,No
C1943,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,65.3,492.9,No
C1944,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,96.74,1579.35,Yes
C1945,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,76.58,1073.3,Yes
C1946,1,Yes,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Mailed check,69.44,1108.59,No
C1947,0,No,No,54,Yes,No,Fiber optic,No,No,No,Two year,Yes,Credit card,51.78,2791.76,No
C1948,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,66.67,2027.75,No
C1949,1,No,No,24,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,79.08,1858.27,Yes
C1950,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,76.6,76.6,No
C1951,1,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,62.52,89.4,Yes
C1952,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,70.43,70.43,No
C1953,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Mailed check,32.09,32.09,No
C1954,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,46.64,1720.02,No
C1955,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Credit card,82.69,1024.13,No
C1956,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,One year,No,Electronic check,86.05,1849.2,No
C1957,0,No,No,1,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer,67.34,67.34,Yes
C1958,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,Month-to-month,No,Electronic check,101.97,1753.93,No
C1959,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.7,1046.99,No
C1960,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.17,59.17,No
C1961,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,34.51,154.1,No
C1962,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.97,618.15,Yes
C1963,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Credit card,84.26,2153.86,Yes
C1964,0,No,Yes,32,Yes,Yes,DSL,Yes,No,No,Two year,No,Mailed check,109.96,3559.01,No
C1965,0,No,Yes,0,No,No phone service,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,119.17,119.17,No
C1966,0,Yes,Yes,28,Yes,No,DSL,Yes,Yes,Yes,Two year,No,Electronic check,32.83,903.07,No
C1967,1,No,No,0,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,32.89,32.89,Yes
C1968,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Credit card,18.0,534.22,No
C1969,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,87.96,830.94,No
C1970,0,Yes,No,23,Yes,No,DSL,No,No,No,Month-to-month,No,Bank transfer,81.41,1819.39,No
C1971,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,67.44,1328.93,No
C1972,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,34.35,1269.41,No
C1973,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Credit card,62.77,2530.27,No
C1974,0,Yes,No,4,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,69.62,267.21,No
C1975,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Credit card,84.57,671.23,No
C1976,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer,71.82,1098.53,No
C1977,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.6,612.41,Yes
C1978,1,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,61.9,877.17,No
C1979,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Credit card,94.54,94.54,Yes
C1980,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,80.79,3740.65,No
C1981,1,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.33,1579.24,No
C1982,0,No,No,25,Yes,No,DSL,Yes,Yes,No,One year,Yes,Bank transfer,99.73,2523.73,No
C1983,1,Yes,No,0,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,95.64,95.64,Yes
C1984,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,76.64,1644.05,Yes
C1985,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,72.02,4772.07,No
C1986,1,Yes,No,0,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Credit card,106.47,106.47,No
C1987,0,Yes,No,16,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Mailed check,24.17,432.07,No
C1988,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card,96.03,96.03,No
C1989,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,53.09,1763.07,No
C1990,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,One year,No,Electronic check,92.38,92.38,No
C1991,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,68.01,1209.55,No
C1992,0,No,Yes,8,No,No phone service,DSL,No,Yes,No,One year,Yes,Mailed check,33.93,373.17,No
C1993,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,52.59,265.64,No
C1994,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,90.54,4733.05,No
C1995,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,59.74,59.74,Yes
C1996,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,49.46,984.44,Yes
C1997,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,49.3,105.75,No
C1998,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,81.06,4838.88,No
C1999,1,No,No,13,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer,108.77,1443.32,Yes
C2000,0,No,Yes,0,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card,18.0,18.0,No
C2001,1,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,130.0,279.54,Yes
C2002,0,No,No,26,No,No phone service,DSL,No,No,No,Month-to-month,No,Credit card,70.09,1862.94,No
C2003,1,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,79.51,1298.1,Yes
C2004,0,No,Yes,12,Yes,No,Fiber optic,No,No,Yes,One year,No,Credit card,54.09,642.13,No
C2005,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,64.91,301.3,No
C2006,0,Yes,No,39,No,No phone service,Fiber optic,No,Yes,No,Two year,No,Mailed check,69.81,2778.18,No
C2007,1,Yes,No,1,No,No phone service,Fiber optic,Yes,No,No,Month-to-month,No,Mailed check,38.77,38.77,No
C2008,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Electronic check,44.86,134.49,No
C2009,0,No,No,0,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer,94.61,94.61,Yes
C2010,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.19,1076.78,No
C2011,1,No,Yes,19,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Bank transfer,76.03,1505.73,No
C2012,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,55.74,321.58,No
C2013,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,Two year,Yes,Mailed check,40.98,1768.81,No
C2014,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Credit card,114.3,,No
C2015,0,No,No,8,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer,41.14,309.93,No
C2016,0,No,No,37,No,No phone service,Fiber optic,No,Yes,Yes,One year,No,Credit card,36.75,1371.36,No
C2017,0,No,No,34,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Electronic check,60.33,,No
C2018,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,45.79,171.4,No
C2019,0,Yes,Yes,8,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.16,476.05,No
C2020,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,No,Credit card,68.88,2233.61,No
C2021,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Electronic check,70.87,1500.23,No
C2022,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,61.9,3197.24,No
C2023,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,47.45,47.45,No
C2024,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer,81.09,1935.12,No
C2025,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Credit card,62.21,1052.55,No
C2026,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,52.61,1661.47,No
C2027,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer,102.0,2173.75,Yes
C2028,0,No,Yes,24,Yes,No,Fiber optic,No,No,No,One year,Yes,Electronic check,61.97,1452.02,No
C2029,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,92.3,594.51,Yes
C2030,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,Mailed check,95.67,95.67,No
C2031,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,One year,No,Credit card,97.19,1900.84,No
C2032,0,Yes,Yes,12,No,No phone service,DSL,No,No,Yes,Month-to-month,No,Credit card,82.28,1060.91,No
C2033,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Mailed check,64.98,4043.38,No
C2034,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,63.4,949.5,No
C2035,0,No,Yes,37,Yes,Yes,DSL,Yes,No,Yes,One year,No,Bank transfer,58.9,2260.51,No
C2036,1,Yes,Yes,0,Yes,No,DSL,No,No,No,Month-to-month,No,Credit card,18.0,18.0,No
C2037,0,Yes,No,6,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer,82.97,467.66,Yes
C2038,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card,71.11,1489.63,No
C2039,1,No,No,0,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card,85.64,85.64,Yes
C2040,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,62.07,1103.9,No
C2041,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,81.62,2522.85,No
C2042,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Bank transfer,30.56,770.25,No
C2043,1,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,35.77,628.48,No
C2044,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,18.0,18.0,No
C2045,0,No,Yes,29,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,61.64,1733.33,No
C2046,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer,45.69,600.84,No
C2047,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.42,1185.67,No
C2048,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Credit card,73.37,2715.55,No
C2049,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,54.36,341.39,No
C2050,1,Yes,No,25,Yes,Yes,DSL,No,No,No,One year,Yes,Bank transfer,29.17,693.56,No
C2051,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,128.62,1539.71,Yes
C2052,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,64.07,1007.28,No
C2053,0,No,No,0,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,37.92,37.92,No
C2054,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,48.25,58.96,No
C2055,0,Yes,Yes,25,No,No phone service,Fiber optic,No,No,No,One year,Yes,Credit card,60.67,1624.08,No
C2056,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,60.62,1257.36,No
C2057,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,97.55,324.11,Yes
C2058,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.01,63.01,No
C2059,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Bank transfer,111.38,3239.73,No
C2060,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,54.19,3519.69,No
C2061,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,75.66,75.66,No
C2062,0,Yes,No,35,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,90.55,3279.85,No
C2063,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,94.88,1906.82,No
C2064,0,No,Yes,12,Yes,No,DSL,No,Yes,No,Month-to-month,No,Mailed check,97.8,1148.25,No
C2065,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,58.2,1532.06,No
C2066,0,No,No,19,No,No phone service,Fiber optic,No,No,No,Month-to-month,No,Bank transfer,64.86,1206.24,No
C2067,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,One year,No,Bank transfer,18.0,471.47,No
C2068,1,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,60.1,452.25,No
C2069,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,92.28,92.28,No
C2070,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,Two year,Yes,Mailed check,87.42,3767.31,No
C2071,0,Yes,Yes,34,Yes,No,DSL,No,No,No,One year,No,Credit card,62.84,2153.21,No
C2072,0,Yes,Yes,5,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer,107.48,450.11,No
C2073,1,Yes,No,56,Yes,No,DSL,No,Yes,Yes,Two year,No,Mailed check,55.4,3067.38,No
C2074,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,Two year,Yes,Bank transfer,47.1,2699.8,No
C2075,1,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,53.3,53.3,Yes
C2076,0,Yes,No,27,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Credit card,36.94,1022.22,No
C2077,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,80.56,518.75,No
C2078,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,One year,No,Electronic check,72.21,1665.48,No
C2079,0,No,Yes,9,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,80.25,766.6,No
C2080,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,54.64,438.92,Yes
C2081,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,No,Electronic check,63.55,616.68,No
C2082,0,No,No,39,Yes,No,DSL,Yes,No,Yes,Two year,Yes,Electronic check,18.0,661.28,No
C2083,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Credit card,74.41,1760.42,No
C2084,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Mailed check,67.47,4150.34,No
C2085,1,Yes,Yes,43,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Electronic check,37.49,1597.91,No
C2086,1,Yes,No,34,Yes,No,DSL,No,Yes,Yes,One year,Yes,Electronic check,62.38,2044.83,No
C2087,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Bank transfer,58.55,1231.06,No
C2088,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,109.11,109.11,Yes
C2089,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,38.47,38.47,No
C2090,1,Yes,No,31,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card,73.29,2277.79,Yes
C2091,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Electronic check,37.73,567.86,No
C2092,1,No,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.05,51.05,No
C2093,0,Yes,Yes,20,Yes,No,DSL,Yes,No,No,Month-to-month,No,Electronic check,71.92,,No
C2094,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Mailed check,59.72,2545.0,No
C2095,0,Yes,No,27,No,No phone service,DSL,No,No,No,Month-to-month,No,Electronic check,64.85,1802.68,No
C2096,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,73.32,1505.94,No
C2097,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Credit card,52.66,2915.21,No
C2098,1,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Electronic check,87.1,3690.01,No
C2099,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,57.36,57.36,No
C2100,1,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,62.56,464.99,No
C2101,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,74.03,1087.23,No
C2102,1,No,No,22,Yes,No,Fiber optic,No,No,No,One year,Yes,Credit card,70.68,1588.94,No
C2103,1,No,Yes,39,No,No phone service,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer,81.11,3232.14,No
C2104,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,72.92,72.92,Yes
C2105,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,76.73,926.03,No
C2106,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,56.87,1764.31,No
C2107,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.28,1158.36,No
C2108,0,No,No,41,Yes,No,DSL,Yes,No,No,Two year,Yes,Credit card,29.31,1189.67,No
C2109,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Bank transfer,23.23,275.05,No
C2110,0,No,No,0,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,109.07,109.07,No
C2111,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,18.0,261.12,No
C2112,1,Yes,No,45,Yes,No,DSL,No,No,Yes,One year,Yes,Credit card,94.84,4194.05,No
C2113,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,Two year,Yes,Electronic check,44.48,935.96,No
C2114,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,94.66,4565.64,No
C2115,0,No,No,14,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,255.15,No
C2116,0,No,No,14,Yes,No,DSL,No,No,Yes,Month-to-month,No,Credit card,59.12,837.86,No
C2117,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Mailed check,101.35,4356.51,No
C2118,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,82.83,2609.17,No
C2119,0,No,Yes,39,Yes,No,DSL,Yes,No,Yes,Two year,No,Bank transfer,56.57,2190.88,No
C2120,0,No,Yes,32,Yes,No,DSL,No,Yes,Yes,One year,Yes,Mailed check,18.0,580.56,No
C2121,0,No,No,9,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,31.94,277.63,No
C2122,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card,99.73,3353.21,No
C2123,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,56.29,643.16,Yes
C2124,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.2,1020.62,Yes
C2125,0,No,No,26,No,No phone service,Fiber optic,Yes,No,No,One year,Yes,Credit card,72.09,1893.99,No
C2126,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,32.43,35.25,Yes
C2127,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,75.18,1344.71,No
C2128,0,No,No,18,No,No phone service,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,54.51,972.74,No
C2129,0,No,No,31,Yes,No,DSL,No,No,No,Two year,Yes,Electronic check,72.34,2316.66,No
C2130,1,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Two year,Yes,Bank transfer,50.55,2227.55,No
C2131,0,Yes,Yes,13,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,25.67,240.03,No
C2132,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.32,1059.86,No
C2133,1,Yes,No,13,No,No phone service,Fiber optic,Yes,Yes,No,One year,Yes,Credit card,81.02,1021.79,No
C2134,0,Yes,No,35,Yes,Yes,DSL,No,No,No,Two year,Yes,Electronic check,74.85,2565.88,No
C2135,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,65.77,1754.28,No
C2136,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,87.45,517.46,Yes
C2137,1,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Credit card,59.91,416.1,No
C2138,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,66.41,428.8,No
C2139,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,53.01,1880.84,No
C2140,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Credit card,88.92,1951.91,No
C2141,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,One year,No,Electronic check,72.29,2580.27,No
C2142,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Credit card,51.08,2158.89,No
C2143,0,Yes,No,31,No,No phone service,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer,27.77,828.81,No
C2144,0,Yes,No,31,No,No phone service,DSL,No,No,Yes,Month-to-month,No,Credit card,92.62,2912.18,No
C2145,0,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.4,834.33,No
